PWGTP,EDUCATION,ST,percentage,GEOID,65-69,70-74,75-79,80-84,85+,Male,Female,Other,Hispanic,Black
3,12,23,18.27410738,2300100,0,0,0,1,0,0,1,1,0,0
74,18,23,2.857667742,2301000,0,1,0,0,0,1,0,1,0,0
16,14,23,8.322500058,2300300,0,0,1,0,0,0,1,1,0,0
6,18,23,2.857667742,2300200,0,1,0,0,0,1,0,1,0,0
2,12,23,32.56588642,2300100,0,0,0,0,1,1,0,1,0,0
3,14,23,15.11879158,2300100,0,0,0,1,0,0,1,1,0,0
6,16,23,2.291587488,2300700,1,0,0,0,0,0,1,1,0,0
16,12,23,3.564379297,2301000,1,0,0,0,0,0,1,1,0,0
6,14,23,2.537435845,2300800,1,0,0,0,0,1,0,1,0,0
22,14,23,8.322500058,2300700,0,0,1,0,0,0,1,1,0,0
2,12,23,16.50827556,2300100,0,0,0,1,0,1,0,1,0,0
38,12,23,10.23037239,2300500,0,0,1,0,0,0,1,1,0,0
27,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
6,16,23,6.743700149,2300300,0,0,1,0,0,0,1,1,0,0
7,14,23,7.430859588,2300800,0,0,1,0,0,1,0,1,0,0
4,14,23,4.981624362,2300200,0,1,0,0,0,0,1,1,0,0
22,18,23,1.833980414,2300500,1,0,0,0,0,0,1,1,0,0
4,18,23,4.846791248,2300500,0,0,1,0,0,1,0,1,0,0
4,18,23,5.446609089,2300500,0,0,1,0,0,0,1,1,0,0
9,10,23,11.23002835,2300500,0,0,1,0,0,1,0,1,0,0
9,10,23,12.51590092,2300500,0,0,1,0,0,0,1,1,0,0
13,12,23,3.564379297,2300600,1,0,0,0,0,0,1,1,0,0
19,16,23,2.291587488,2300500,1,0,0,0,0,0,1,1,0,0
25,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
5,14,23,2.537435845,2300100,1,0,0,0,0,1,0,1,0,0
14,0,23,18.55310147,2300200,0,1,0,0,0,1,0,1,0,0
7,18,23,1.625171798,2300800,1,0,0,0,0,1,0,1,0,0
7,16,23,2.291587488,2300800,1,0,0,0,0,0,1,1,0,0
5,12,23,3.564379297,2300300,1,0,0,0,0,0,1,1,0,0
4,8,23,8.401315793,2300300,0,1,0,0,0,1,0,1,0,0
13,16,23,4.008883577,2300200,0,1,0,0,0,0,1,1,0,0
14,12,23,10.23037239,2300400,0,0,1,0,0,0,1,1,0,0
3,16,23,2.291587488,2300300,1,0,0,0,0,0,1,1,0,0
3,12,23,3.164907227,2300300,1,0,0,0,0,1,0,1,0,0
27,12,23,9.154741059,2300300,0,0,1,0,0,1,0,1,0,0
13,14,23,8.322500058,2300300,0,0,1,0,0,0,1,1,0,0
2,12,23,32.56588642,2300100,0,0,0,0,1,1,0,1,0,0
40,12,23,6.175212911,2300500,0,1,0,0,0,0,1,1,0,0
27,16,23,11.14769391,2300300,0,0,0,1,0,1,0,1,0,0
27,12,23,18.27410738,2300300,0,0,0,1,0,0,1,1,0,0
5,18,23,21.63319607,2300800,0,0,0,0,1,0,1,1,0,0
5,12,23,3.564379297,2300500,1,0,0,0,0,0,1,1,0,0
7,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
6,24,23,0.935489012,2300500,1,0,0,0,0,0,1,1,0,0
7,24,23,0.828115541,2300500,1,0,0,0,0,1,0,1,0,0
27,14,23,4.981624362,2300500,0,1,0,0,0,0,1,1,0,0
25,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
32,18,23,1.833980414,2300800,1,0,0,0,0,0,1,1,0,0
11,14,23,4.981624362,2300500,0,1,0,0,0,0,1,1,0,0
14,16,23,23.45593817,2300700,0,0,0,0,1,1,0,1,0,0
15,14,23,2.860048137,2300700,1,0,0,0,0,0,1,1,0,0
8,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
17,12,23,3.164907227,2300100,1,0,0,0,0,1,0,1,0,0
17,12,23,3.564379297,2300100,1,0,0,0,0,0,1,1,0,0
4,12,23,6.175212911,2300500,0,1,0,0,0,0,1,1,0,0
9,8,23,13.70479135,2300500,0,0,1,0,0,1,0,1,0,0
22,14,23,30.31559491,2300200,0,0,0,0,1,0,1,1,0,0
6,18,23,19.6207019,2300500,0,0,0,0,1,1,0,1,0,0
5,14,23,15.11879158,2300500,0,0,0,1,0,0,1,1,0,0
10,12,23,3.564379297,2300500,1,0,0,0,0,0,1,1,0,0
37,14,23,8.322500058,2301000,0,0,1,0,0,0,1,1,0,0
17,14,23,2.537435845,2300500,1,0,0,0,0,1,0,1,0,0
6,16,23,3.561434185,2300200,0,1,0,0,0,1,0,1,0,0
4,14,23,4.981624362,2300200,0,1,0,0,0,0,1,1,0,0
2,12,23,3.164907227,2300100,1,0,0,0,0,1,0,1,0,0
8,12,23,10.23037239,2300100,0,0,1,0,0,0,1,1,0,0
33,16,23,3.561434185,2300700,0,1,0,0,0,1,0,1,0,0
31,12,23,6.175212911,2300700,0,1,0,0,0,0,1,1,0,0
33,12,23,10.23037239,2300600,0,0,1,0,0,0,1,1,0,0
31,12,23,18.27410738,2300200,0,0,0,1,0,0,1,1,0,0
44,14,23,30.31559491,2300400,0,0,0,0,1,0,1,1,0,0
20,14,23,7.430859588,2300500,0,0,1,0,0,1,0,1,0,0
22,12,23,10.23037239,2300500,0,0,1,0,0,0,1,1,0,0
33,14,23,4.981624362,2300500,0,1,0,0,0,0,1,1,0,0
58,14,23,27.78173331,2300200,0,0,0,0,1,1,0,1,0,0
87,14,23,30.31559491,2300200,0,0,0,0,1,0,1,1,0,0
25,16,23,2.291587488,2300900,1,0,0,0,0,0,1,1,0,0
19,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
6,12,23,16.50827556,2300300,0,0,0,1,0,1,0,1,0,0
19,14,23,4.981624362,2300300,0,1,0,0,0,0,1,1,0,0
12,12,23,6.175212911,2300500,0,1,0,0,0,0,1,1,0,0
7,8,23,15.22542985,2300500,0,0,1,0,0,0,1,1,0,0
9,16,23,2.031756168,2300400,1,0,0,0,0,1,0,1,0,0
30,18,23,1.625171798,2300800,1,0,0,0,0,1,0,1,0,0
30,16,23,6.743700149,2300800,0,0,1,0,0,0,1,1,0,0
6,18,23,3.219649661,2300500,0,1,0,0,0,0,1,1,0,0
17,18,23,1.625171798,2300800,1,0,0,0,0,1,0,1,0,0
15,18,23,1.833980414,2300800,1,0,0,0,0,0,1,1,0,0
14,14,23,2.860048137,2300900,1,0,0,0,0,0,1,1,0,0
5,18,23,3.219649661,2300100,0,1,0,0,0,0,1,1,0,0
9,16,23,2.291587488,2300700,1,0,0,0,0,0,1,1,0,0
4,18,23,1.833980414,2300100,1,0,0,0,0,0,1,1,0,0
5,18,23,21.63319607,2300100,0,0,0,0,1,0,1,1,0,0
4,16,23,6.743700149,2300200,0,0,1,0,0,0,1,1,0,0
3,12,23,9.154741059,2300200,0,0,1,0,0,1,0,1,0,0
3,14,23,2.537435845,2300100,1,0,0,0,0,1,0,1,0,0
3,14,23,2.860048137,2300100,1,0,0,0,0,0,1,1,0,0
28,12,23,35.32267164,2300900,0,0,0,0,1,0,1,1,0,0
20,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
7,14,23,2.537435845,2300300,1,0,0,0,0,1,0,1,0,0
9,18,23,1.833980414,2300300,1,0,0,0,0,0,1,1,0,0
8,16,23,3.561434185,2300800,0,1,0,0,0,1,0,1,0,0
13,12,23,35.32267164,2300700,0,0,0,0,1,0,1,1,0,0
9,12,23,32.56588642,2300700,0,0,0,0,1,1,0,1,0,0
32,12,23,6.175212911,2300700,0,1,0,0,0,0,1,1,0,0
43,16,23,12.42545854,2300700,0,0,0,1,0,0,1,1,0,0
7,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
30,14,23,4.43061433,2300800,0,1,0,0,0,1,0,1,0,0
28,16,23,4.008883577,2300800,0,1,0,0,0,0,1,1,0,0
7,14,23,2.860048137,2300100,1,0,0,0,0,0,1,1,0,0
5,11,23,37.96176479,2300100,0,0,0,0,1,0,1,1,0,0
11,18,23,3.219649661,2300200,0,1,0,0,0,0,1,1,0,0
8,24,23,2.510024256,2300200,0,0,1,0,0,1,0,1,0,0
33,12,23,10.23037239,2300800,0,0,1,0,0,0,1,1,0,0
6,16,23,6.743700149,2300500,0,0,1,0,0,0,1,1,0,0
5,14,23,13.60709407,2300500,0,0,0,1,0,1,0,1,0,0
4,16,23,4.008883577,2300500,0,1,0,0,0,0,1,1,0,0
3,16,23,11.14769391,2300500,0,0,0,1,0,1,0,1,0,0
101,16,23,2.291587488,2300200,1,0,0,0,0,0,1,1,0,0
9,12,23,9.154741059,2300100,0,0,1,0,0,1,0,1,0,0
10,12,23,10.23037239,2300100,0,0,1,0,0,0,1,1,0,0
3,12,23,10.23037239,2300100,0,0,1,0,0,0,1,1,0,0
32,12,23,3.164907227,2300300,1,0,0,0,0,1,0,1,0,0
7,14,23,2.860048137,2300800,1,0,0,0,0,0,1,1,0,0
7,12,23,5.499823433,2300800,0,1,0,0,0,1,0,1,0,0
10,14,23,4.981624362,2300800,0,1,0,0,0,0,1,1,0,0
13,8,23,13.70479135,2300100,0,0,1,0,0,1,0,1,0,0
14,12,23,10.23037239,2300100,0,0,1,0,0,0,1,1,0,0
5,24,23,10.98321115,2300800,0,0,0,0,1,1,0,1,0,0
6,16,23,25.73585981,2300800,0,0,0,0,1,0,1,1,0,0
16,14,23,4.981624362,2300500,0,1,0,0,0,0,1,1,0,0
9,16,23,6.010117428,2300500,0,0,1,0,0,1,0,1,0,0
9,12,23,18.27410738,2300400,0,0,0,1,0,0,1,1,0,0
6,19,23,1.453025048,2300500,1,0,0,0,0,1,0,1,0,0
5,14,23,2.860048137,2300500,1,0,0,0,0,0,1,1,0,0
13,14,23,2.860048137,2300800,1,0,0,0,0,0,1,1,0,0
3,12,23,3.164907227,2300300,1,0,0,0,0,1,0,1,0,0
6,12,23,16.50827556,2300500,0,0,0,1,0,1,0,1,0,0
5,12,23,18.27410738,2300500,0,0,0,1,0,0,1,1,0,0
5,12,23,6.175212911,2300500,0,1,0,0,0,0,1,1,0,0
10,14,23,4.43061433,2300200,0,1,0,0,0,1,0,1,0,0
8,14,23,2.860048137,2300100,1,0,0,0,0,0,1,1,0,0
7,14,23,2.537435845,2300100,1,0,0,0,0,1,0,1,0,0
10,12,23,16.50827556,2300800,0,0,0,1,0,1,0,1,0,0
26,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
3,16,23,2.291587488,2300300,1,0,0,0,0,0,1,1,0,0
24,16,23,4.008883577,2300900,0,1,0,0,0,0,1,1,0,0
21,12,23,32.56588642,2300900,0,0,0,0,1,1,0,1,0,0
19,16,23,2.031756168,2300200,1,0,0,0,0,1,0,1,0,0
3,14,23,2.860048137,2300300,1,0,0,0,0,0,1,1,0,0
3,14,23,4.43061433,2300300,0,1,0,0,0,1,0,1,0,0
13,0,23,18.55310147,2300600,0,1,0,0,0,1,0,1,0,0
14,8,23,9.397581216,2300600,0,1,0,0,0,0,1,1,0,0
3,12,23,9.154741059,2300200,0,0,1,0,0,1,0,1,0,0
18,14,23,27.78173331,2300900,0,0,0,0,1,1,0,1,0,0
14,12,23,32.56588642,2300900,0,0,0,0,1,1,0,1,0,0
11,12,23,10.23037239,2300500,0,0,1,0,0,0,1,1,0,0
27,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
34,16,23,2.291587488,2301000,1,0,0,0,0,0,1,1,0,0
39,19,23,1.453025048,2301000,1,0,0,0,0,1,0,1,0,0
6,19,23,2.55836372,2300300,0,1,0,0,0,1,0,1,0,0
6,8,23,5.504279998,2300200,1,0,0,0,0,0,1,1,0,0
5,14,23,13.60709407,2300500,0,0,0,1,0,1,0,1,0,0
5,12,23,10.23037239,2300500,0,0,1,0,0,0,1,1,0,0
6,14,23,4.43061433,2300200,0,1,0,0,0,1,0,1,0,0
4,12,23,6.175212911,2300200,0,1,0,0,0,0,1,1,0,0
33,18,23,1.625171798,2300900,1,0,0,0,0,1,0,1,0,0
34,18,23,1.833980414,2300900,1,0,0,0,0,0,1,1,0,0
9,12,23,3.164907227,2300100,1,0,0,0,0,1,0,1,0,0
85,18,23,1.833980414,2300900,1,0,0,0,0,0,1,1,0,0
34,14,23,4.43061433,2300900,0,1,0,0,0,1,0,1,0,0
36,12,23,6.175212911,2300900,0,1,0,0,0,0,1,1,0,0
23,14,23,4.981624362,2300300,0,1,0,0,0,0,1,1,0,0
11,12,23,3.564379297,2300800,1,0,0,0,0,0,1,1,0,0
7,18,23,1.625171798,2300500,1,0,0,0,0,1,0,1,0,0
3,12,23,9.154741059,2300100,0,0,1,0,0,1,0,1,0,0
5,12,23,6.175212911,2300100,0,1,0,0,0,0,1,1,0,0
8,12,23,16.50827556,2300500,0,0,0,1,0,1,0,1,0,0
10,14,23,15.11879158,2300500,0,0,0,1,0,0,1,1,0,0
8,12,23,10.23037239,2300300,0,0,1,0,0,0,1,1,0,0
10,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
19,12,23,5.499823433,2301000,0,1,0,0,0,1,0,1,0,0
19,12,23,6.175212911,2301000,0,1,0,0,0,0,1,1,0,0
17,14,23,30.31559491,2300800,0,0,0,0,1,0,1,1,0,0
13,12,23,9.154741059,2300400,0,0,1,0,0,1,0,1,0,0
22,16,23,6.743700149,2300200,0,0,1,0,0,0,1,1,0,0
11,12,23,6.175212911,2300800,0,1,0,0,0,0,1,1,0,0
20,16,23,2.031756168,2301000,1,0,0,0,0,1,0,1,0,0
4,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
4,12,23,6.175212911,2300200,0,1,0,0,0,0,1,1,0,0
19,6,23,18.39817728,2300600,0,0,1,0,0,0,1,1,0,0
18,16,23,23.45593817,2300700,0,0,0,0,1,1,0,1,0,0
26,10,23,21.91790068,2300700,0,0,0,1,0,0,1,1,0,0
2,12,23,32.56588642,2300900,0,0,0,0,1,1,0,1,0,0
7,14,23,2.860048137,2300100,1,0,0,0,0,0,1,1,0,0
4,12,23,5.499823433,2300500,0,1,0,0,0,1,0,1,0,0
3,14,23,2.860048137,2300500,1,0,0,0,0,0,1,1,0,0
5,14,23,4.981624362,2300500,0,1,0,0,0,0,1,1,0,0
7,12,23,32.56588642,2300500,0,0,0,0,1,1,0,1,0,0
6,12,23,3.564379297,2300100,1,0,0,0,0,0,1,1,0,0
6,16,23,2.031756168,2300100,1,0,0,0,0,1,0,1,0,0
24,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
4,19,23,19.76755996,2300100,0,0,0,0,1,0,1,1,0,0
7,12,23,3.564379297,2300300,1,0,0,0,0,0,1,1,0,0
5,12,23,9.154741059,2300300,0,0,1,0,0,1,0,1,0,0
3,12,23,6.175212911,2300200,0,1,0,0,0,0,1,1,0,0
3,14,23,4.43061433,2300200,0,1,0,0,0,1,0,1,0,0
31,18,23,2.857667742,2300900,0,1,0,0,0,1,0,1,0,0
33,18,23,1.833980414,2300900,1,0,0,0,0,0,1,1,0,0
8,14,23,4.981624362,2300500,0,1,0,0,0,0,1,1,0,0
13,16,23,12.42545854,2300500,0,0,0,1,0,0,1,1,0,0
5,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
4,12,23,3.564379297,2300500,1,0,0,0,0,0,1,1,0,0
8,12,23,3.564379297,2300400,1,0,0,0,0,0,1,1,0,0
8,14,23,2.537435845,2300400,1,0,0,0,0,1,0,1,0,0
16,16,23,11.14769391,2300300,0,0,0,1,0,1,0,1,0,0
15,8,23,43.21637368,2301000,0,0,0,0,1,1,0,1,0,0
19,8,23,46.25630518,2301000,0,0,0,0,1,0,1,1,0,0
20,16,23,3.561434185,2301000,0,1,0,0,0,1,0,1,0,0
5,14,23,4.981624362,2300200,0,1,0,0,0,0,1,1,0,0
5,16,23,3.561434185,2300200,0,1,0,0,0,1,0,1,0,0
6,12,23,32.56588642,2300100,0,0,0,0,1,1,0,1,0,0
10,12,23,9.154741059,2300500,0,0,1,0,0,1,0,1,0,0
16,11,23,6.867830308,2300500,0,1,0,0,0,0,1,1,0,0
7,12,23,5.499823433,2300400,0,1,0,0,0,1,0,1,0,0
8,12,23,3.564379297,2300400,1,0,0,0,0,0,1,1,0,0
6,12,23,3.564379297,2300500,1,0,0,0,0,0,1,1,0,0
11,18,23,2.857667742,2300500,0,1,0,0,0,1,0,1,0,0
4,12,23,16.50827556,2300100,0,0,0,1,0,1,0,1,0,0
3,12,23,18.27410738,2300100,0,0,0,1,0,0,1,1,0,0
9,11,23,37.96176479,2300100,0,0,0,0,1,0,1,1,0,0
31,14,23,30.31559491,2300100,0,0,0,0,1,0,1,1,0,0
47,16,23,4.008883577,2300100,0,1,0,0,0,0,1,1,0,0
27,14,23,2.537435845,2300800,1,0,0,0,0,1,0,1,0,0
25,14,23,4.981624362,2300800,0,1,0,0,0,0,1,1,0,0
87,18,23,21.63319607,2300800,0,0,0,0,1,0,1,1,0,0
27,14,23,8.322500058,2300100,0,0,1,0,0,0,1,1,0,0
35,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
26,16,23,25.73585981,2301000,0,0,0,0,1,0,1,1,0,0
22,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
4,14,23,2.537435845,2300100,1,0,0,0,0,1,0,1,0,0
12,14,23,2.537435845,2300700,1,0,0,0,0,1,0,1,0,0
9,12,23,3.164907227,2300100,1,0,0,0,0,1,0,1,0,0
4,12,23,6.175212911,2300700,0,1,0,0,0,0,1,1,0,0
4,9,23,4.395061901,2300700,1,0,0,0,0,1,0,1,0,0
6,12,23,6.175212911,2300500,0,1,0,0,0,0,1,1,0,0
3,12,23,9.154741059,2300500,0,0,1,0,0,1,0,1,0,0
16,12,23,3.164907227,2300100,1,0,0,0,0,1,0,1,0,0
27,12,23,3.564379297,2300800,1,0,0,0,0,0,1,1,0,0
29,12,23,3.164907227,2300800,1,0,0,0,0,1,0,1,0,0
21,14,23,15.11879158,2300500,0,0,0,1,0,0,1,1,0,0
24,12,23,32.56588642,2300500,0,0,0,0,1,1,0,1,0,0
3,18,23,4.846791248,2300500,0,0,1,0,0,1,0,1,0,0
4,16,23,4.008883577,2300500,0,1,0,0,0,0,1,1,0,0
8,18,23,1.625171798,2300500,1,0,0,0,0,1,0,1,0,0
8,16,23,2.291587488,2300500,1,0,0,0,0,0,1,1,0,0
19,14,23,2.537435845,2300500,1,0,0,0,0,1,0,1,0,0
24,14,23,4.981624362,2300700,0,1,0,0,0,0,1,1,0,0
6,14,23,13.60709407,2300100,0,0,0,1,0,1,0,1,0,0
2,14,23,8.322500058,2300100,0,0,1,0,0,0,1,1,0,0
11,16,23,3.561434185,2300200,0,1,0,0,0,1,0,1,0,0
9,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
4,11,23,3.532598484,2300100,1,0,0,0,0,1,0,1,0,0
16,14,23,2.537435845,2300100,1,0,0,0,0,1,0,1,0,0
9,12,23,3.564379297,2300300,1,0,0,0,0,0,1,1,0,0
4,18,23,1.833980414,2300500,1,0,0,0,0,0,1,1,0,0
5,24,23,0.828115541,2300500,1,0,0,0,0,1,0,1,0,0
15,12,23,6.175212911,2300300,0,1,0,0,0,0,1,1,0,0
7,12,23,5.499823433,2300200,0,1,0,0,0,1,0,1,0,0
5,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
11,16,23,2.031756168,2300700,1,0,0,0,0,1,0,1,0,0
9,16,23,2.291587488,2300700,1,0,0,0,0,0,1,1,0,0
11,14,23,8.322500058,2300500,0,0,1,0,0,0,1,1,0,0
16,12,23,5.499823433,2300500,0,1,0,0,0,1,0,1,0,0
8,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
3,14,23,8.322500058,2300100,0,0,1,0,0,0,1,1,0,0
4,14,23,4.43061433,2300100,0,1,0,0,0,1,0,1,0,0
7,14,23,30.31559491,2300500,0,0,0,0,1,0,1,1,0,0
29,12,23,6.175212911,2300900,0,1,0,0,0,0,1,1,0,0
83,8,23,26.05660519,2300800,0,0,0,1,0,0,1,1,0,0
69,16,23,2.291587488,2300600,1,0,0,0,0,0,1,1,0,0
62,14,23,2.537435845,2300600,1,0,0,0,0,1,0,1,0,0
15,14,23,7.430859588,2300700,0,0,1,0,0,1,0,1,0,0
9,12,23,6.175212911,2300700,0,1,0,0,0,0,1,1,0,0
15,12,23,3.164907227,2300700,1,0,0,0,0,1,0,1,0,0
2,19,23,4.348477979,2300900,0,0,1,0,0,1,0,1,0,0
4,19,23,4.889795825,2300900,0,0,1,0,0,0,1,1,0,0
41,6,23,48.8601975,2300400,0,0,0,0,1,1,0,1,0,0
14,12,23,35.32267164,2300200,0,0,0,0,1,0,1,1,0,0
9,12,23,6.175212911,2300300,0,1,0,0,0,0,1,1,0,0
8,14,23,2.537435845,2300300,1,0,0,0,0,1,0,1,0,0
6,18,23,4.846791248,2300200,0,0,1,0,0,1,0,1,0,0
9,16,23,2.291587488,2300200,1,0,0,0,0,0,1,1,0,0
9,14,23,4.43061433,2300500,0,1,0,0,0,1,0,1,0,0
8,14,23,2.860048137,2300500,1,0,0,0,0,0,1,1,0,0
16,6,23,30.66984552,2300900,0,0,0,1,0,0,1,1,0,0
32,12,23,18.27410738,2300400,0,0,0,1,0,0,1,1,0,0
21,12,23,9.154741059,2300900,0,0,1,0,0,1,0,1,0,0
50,14,23,27.78173331,2300700,0,0,0,0,1,1,0,1,0,0
64,12,23,35.32267164,2300700,0,0,0,0,1,0,1,1,0,0
5,12,23,6.175212911,2300100,0,1,0,0,0,0,1,1,0,0
5,12,23,5.499823433,2300100,0,1,0,0,0,1,0,1,0,0
7,12,23,35.32267164,2300400,0,0,0,0,1,0,1,1,0,0
7,14,23,7.430859588,2300200,0,0,1,0,0,1,0,1,0,0
9,14,23,4.981624362,2300200,0,1,0,0,0,0,1,1,0,0
3,12,23,3.164907227,2300300,1,0,0,0,0,1,0,1,0,0
8,8,23,8.401315793,2300300,0,1,0,0,0,1,0,1,0,0
8,12,23,3.164907227,2300200,1,0,0,0,0,1,0,1,0,0
7,10,23,4.434245158,2300200,1,0,0,0,0,0,1,1,0,0
13,12,23,32.56588642,2300400,0,0,0,0,1,1,0,1,0,0
4,14,23,2.860048137,2300300,1,0,0,0,0,0,1,1,0,0
4,14,23,2.537435845,2300300,1,0,0,0,0,1,0,1,0,0
57,19,23,17.88900407,2301000,0,0,0,0,1,1,0,1,0,0
5,14,23,4.43061433,2300300,0,1,0,0,0,1,0,1,0,0
5,12,23,6.175212911,2300300,0,1,0,0,0,0,1,1,0,0
9,14,23,4.43061433,2300300,0,1,0,0,0,1,0,1,0,0
7,16,23,2.031756168,2300500,1,0,0,0,0,1,0,1,0,0
43,16,23,3.561434185,2300500,0,1,0,0,0,1,0,1,0,0
27,18,23,5.446609089,2300500,0,0,1,0,0,0,1,1,0,0
3,12,23,3.164907227,2300100,1,0,0,0,0,1,0,1,0,0
2,12,23,3.564379297,2300100,1,0,0,0,0,0,1,1,0,0
21,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
39,14,23,2.860048137,2300900,1,0,0,0,0,0,1,1,0,0
24,12,23,35.32267164,2300600,0,0,0,0,1,0,1,1,0,0
12,12,23,16.50827556,2300200,0,0,0,1,0,1,0,1,0,0
11,11,23,20.03398855,2300200,0,0,0,1,0,0,1,1,0,0
30,8,23,13.70479135,2300200,0,0,1,0,0,1,0,1,0,0
39,9,23,8.473050535,2300200,0,1,0,0,0,0,1,1,0,0
14,16,23,3.561434185,2300100,0,1,0,0,0,1,0,1,0,0
15,12,23,3.564379297,2300100,1,0,0,0,0,0,1,1,0,0
3,18,23,1.625171798,2300500,1,0,0,0,0,1,0,1,0,0
4,18,23,1.833980414,2300500,1,0,0,0,0,0,1,1,0,0
6,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
31,14,23,4.981624362,2300500,0,1,0,0,0,0,1,1,0,0
5,12,23,35.32267164,2300500,0,0,0,0,1,0,1,1,0,0
7,14,23,2.537435845,2300200,1,0,0,0,0,1,0,1,0,0
6,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
20,18,23,1.625171798,2300400,1,0,0,0,0,1,0,1,0,0
6,12,23,3.164907227,2300500,1,0,0,0,0,1,0,1,0,0
4,12,23,3.564379297,2300500,1,0,0,0,0,0,1,1,0,0
28,8,23,23.75735887,2300400,0,0,0,1,0,1,0,1,0,0
31,14,23,15.11879158,2300400,0,0,0,1,0,0,1,1,0,0
55,14,23,27.78173331,2300100,0,0,0,0,1,1,0,1,0,0
7,12,23,3.164907227,2300600,1,0,0,0,0,1,0,1,0,0
8,14,23,2.860048137,2300600,1,0,0,0,0,0,1,1,0,0
13,18,23,4.846791248,2300500,0,0,1,0,0,1,0,1,0,0
14,16,23,6.743700149,2300500,0,0,1,0,0,0,1,1,0,0
7,12,23,9.154741059,2300200,0,0,1,0,0,1,0,1,0,0
6,9,23,13.81498015,2300200,0,0,1,0,0,0,1,1,0,0
20,14,23,2.860048137,2300400,1,0,0,0,0,0,1,1,0,0
20,16,23,2.031756168,2300400,1,0,0,0,0,1,0,1,0,0
19,12,23,10.23037239,2300900,0,0,1,0,0,0,1,1,0,0
20,24,23,4.808721198,2300900,0,0,0,1,0,1,0,1,0,0
8,12,23,5.499823433,2300500,0,1,0,0,0,1,0,1,0,0
7,12,23,6.175212911,2300500,0,1,0,0,0,0,1,1,0,0
10,12,23,5.499823433,2300200,0,1,0,0,0,1,0,1,0,0
8,14,23,2.860048137,2300200,1,0,0,0,0,0,1,1,0,0
9,12,23,6.175212911,2300500,0,1,0,0,0,0,1,1,0,0
3,12,23,16.50827556,2300100,0,0,0,1,0,1,0,1,0,0
4,12,23,18.27410738,2300100,0,0,0,1,0,0,1,1,0,0
9,6,23,6.814115417,2300200,1,0,0,0,0,0,1,1,0,0
9,12,23,3.564379297,2300200,1,0,0,0,0,0,1,1,0,0
12,14,23,7.430859588,2300400,0,0,1,0,0,1,0,1,0,0
13,14,23,8.322500058,2300400,0,0,1,0,0,0,1,1,0,0
8,12,23,32.56588642,2300400,0,0,0,0,1,1,0,1,0,0
9,12,23,10.23037239,2300400,0,0,1,0,0,0,1,1,0,0
34,18,23,4.846791248,2300800,0,0,1,0,0,1,0,1,0,0
6,16,23,2.031756168,2300100,1,0,0,0,0,1,0,1,0,0
5,16,23,4.008883577,2300100,0,1,0,0,0,0,1,1,0,0
6,8,23,46.25630518,2300500,0,0,0,0,1,0,1,1,0,0
6,18,23,19.6207019,2300500,0,0,0,0,1,1,0,1,0,0
6,16,23,12.42545854,2300500,0,0,0,1,0,0,1,1,0,0
2,12,23,10.23037239,2300300,0,0,1,0,0,0,1,1,0,0
2,12,23,9.154741059,2300300,0,0,1,0,0,1,0,1,0,0
6,14,23,4.981624362,2300500,0,1,0,0,0,0,1,1,0,0
23,12,23,32.56588642,2300700,0,0,0,0,1,1,0,1,0,0
6,8,23,23.75735887,2300300,0,0,0,1,0,1,0,1,0,0
6,12,23,10.23037239,2300300,0,0,1,0,0,0,1,1,0,0
51,12,23,3.564379297,2301000,1,0,0,0,0,0,1,1,0,0
17,12,23,18.27410738,2300600,0,0,0,1,0,0,1,1,0,0
12,14,23,2.537435845,2300600,1,0,0,0,0,1,0,1,0,0
27,14,23,2.860048137,2300100,1,0,0,0,0,0,1,1,0,0
25,7,23,5.456181206,2300100,1,0,0,0,0,1,0,1,0,0
11,12,23,6.175212911,2300400,0,1,0,0,0,0,1,1,0,0
7,14,23,4.981624362,2300200,0,1,0,0,0,0,1,1,0,0
5,14,23,7.430859588,2300200,0,0,1,0,0,1,0,1,0,0
58,12,23,35.32267164,2300300,0,0,0,0,1,0,1,1,0,0
